what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323736945397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323736953493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737012867
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737013491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737013803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737014630
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737018764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737026766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737046625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737053240
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737053817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737054113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737054971
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737073114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1323737084518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1323737087092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737088168
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737088792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737089088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737089900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737095921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737122987
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737123752
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1323737151957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737154094
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737159429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737174171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737175793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737185668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737193343
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737194264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737194560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737195886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737200129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737247070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737278223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737280657
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737311467
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737322636
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737328736
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737330390
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737338408
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1323737342090
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737342885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1323737345054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737347612
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737348236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737348548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737349110
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737356052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737357284
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737358173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737358501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737359000
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737363977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1323737368064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1323737369858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737373695
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737374148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737374475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737375567
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737377798
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737384459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737388999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1323737445081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1323737445908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1323737447140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1323737448997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1323737449231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1323737449574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737456594
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737457702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737458014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737458762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737465595
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737467264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737472288
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737483020
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737488309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737508776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737535686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737549882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737696803
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737708800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737709112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737710391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737714509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737759905
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737761980
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737771153
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737797205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737813023
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737825394
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737828748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737829045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737829903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737831853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737833054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737833335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737835831
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737836969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737837297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737837781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737838935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737838966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737839060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737852554
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737854722
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323737856282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737860073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737861602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737900477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737940912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323737975154
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737977463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737977760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737978586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737980833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737982642
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323737983812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737984124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737984405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323737985809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738011253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738012407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738015262
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323738016510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738035527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738157862
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323738159453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738159765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738160639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738189249
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323738189936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738190248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738191074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738201776
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323738206316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738206628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738207454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738209217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738256220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738357496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738370490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738424279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738550686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1323738577893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738643366
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323738646892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738647204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738647999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738652040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738669964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738677592
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323738735406
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323738757870
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1323738760195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738802720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738826214
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323738826947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738827244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738828055
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1323738843920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738844248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738844513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738845917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323738884652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323738909752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323739038624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323739149805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1323739159477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1323739165873
